match_id,date,player_team,striker,batting_position,balls_faced,runs_scored,strike_rate,dots,singles,doubles,triples,fours,fives,sixes,dismissal_type,date_match,venue,team1,team2,stage,match_winner,player_of_the_match,margin,record_type,innings,bowler,runs_conceded,wickets_taken,dots_bowled,fours_conceded,sixes_conceded,bowling_team,opposition_team,overs_bowled,economy_rate
202505,2025-03-25,GT,Rahul Tewatia,5.0,2.0,6.0,300.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,runout,"March 25,2025","Narendra Modi Stadium, Ahmedabad",GT,PBKS,League,PBKS,Shreyas Iyer,11 runs,batsman,,,,,,,,,,,
202505,2025-03-25,GT,Arshad Khan,6.0,1.0,1.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,not out,"March 25,2025","Narendra Modi Stadium, Ahmedabad",GT,PBKS,League,PBKS,Shreyas Iyer,11 runs,batsman,,,,,,,,,,,
202505,2025-03-25,GT,Shahrukh Khan,7.0,1.0,6.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,not out,"March 25,2025","Narendra Modi Stadium, Ahmedabad",GT,PBKS,League,PBKS,Shreyas Iyer,11 runs,batsman,,,,,,,,,,,
202506,2025-03-26,RR,Jaiswal,1.0,24.0,29.0,120.83333333333331,11.0,9.0,0.0,0.0,2.0,0.0,2.0,caught,"March 26,2025","Barsapara Stadium, Guwahati",RR,KKR,League,KKR,Quinton de Kock,8 wickets,batsman,,,,,,,,,,,
202506,2025-03-26,RR,Samson,2.0,11.0,13.0,118.1818181818182,5.0,3.0,1.0,0.0,2.0,0.0,0.0,bowled,"March 26,2025","Barsapara Stadium, Guwahati",RR,KKR,League,KKR,Quinton de Kock,8 wickets,batsman,,,,,,,,,,,
202506,2025-03-26,RR,Riyan Parag,3.0,15.0,25.0,166.66666666666669,5.0,7.0,0.0,0.0,0.0,0.0,3.0,caught,"March 26,2025","Barsapara Stadium, Guwahati",RR,KKR,League,KKR,Quinton de Kock,8 wickets,batsman,,,,,,,,,,,
202506,2025-03-26,RR,Nitish Rana,4.0,9.0,8.0,88.88888888888889,2.0,6.0,1.0,0.0,0.0,0.0,0.0,bowled,"March 26,2025","Barsapara Stadium, Guwahati",RR,KKR,League,KKR,Quinton de Kock,8 wickets,batsman,,,,,,,,,,,
202506,2025-03-26,RR,Hasaranga,5.0,4.0,4.0,100.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,caught,"March 26,2025","Barsapara Stadium, Guwahati",RR,KKR,League,KKR,Quinton de Kock,8 wickets,batsman,,,,,,,,,,,
202506,2025-03-26,RR,Dhruv Jurel,6.0,28.0,33.0,117.85714285714286,11.0,11.0,1.0,0.0,5.0,0.0,0.0,bowled,"March 26,2025","Barsapara Stadium, Guwahati",RR,KKR,League,KKR,Quinton de Kock,8 wickets,batsman,,,,,,,,,,,
202506,2025-03-26,RR,Shubham Dubey,7.0,12.0,9.0,75.0,6.0,5.0,0.0,0.0,1.0,0.0,0.0,caught,"March 26,2025","Barsapara Stadium, Guwahati",RR,KKR,League,KKR,Quinton de Kock,8 wickets,batsman,,,,,,,,,,,
202506,2025-03-26,RR,Hetmyer,8.0,8.0,7.0,87.5,4.0,3.0,0.0,0.0,1.0,0.0,0.0,caught,"March 26,2025","Barsapara Stadium, Guwahati",RR,KKR,League,KKR,Quinton de Kock,8 wickets,batsman,,,,,,,,,,,
202506,2025-03-26,RR,Jofra Archer,9.0,7.0,16.0,228.57142857142856,2.0,2.0,1.0,0.0,0.0,0.0,2.0,bowled,"March 26,2025","Barsapara Stadium, Guwahati",RR,KKR,League,KKR,Quinton de Kock,8 wickets,batsman,,,,,,,,,,,
